post_id,post_date,user_id,platform,content_type,category,followers,impressions,likes,comments,shares,engagement_rate,sentiment,year,month,month_name,year_month
138862,2023-04-27,5382,Twitter,Reel,Fashion,15210,60436,1926,247,48,3.67,Positive,2023,4,April,2023-04
138863,2022-01-22,4252,Instagram,Reel,Travel,66369,307979,20249,3584,4963,9.35,Positive,2022,1,January,2022-01
138864,2022-04-19,4297,Twitter,Story,Entertainment,12836,19831,613,49,29,3.48,Negative,2022,4,April,2022-04
138865,2023-11-29,2097,YouTube,Reel,Entertainment,40544,170149,5026,290,2082,4.35,Negative,2023,11,November,2023-11
138866,2023-02-17,4556,Instagram,Image,Education,47709,211935,4906,911,1695,3.54,Neutral,2023,2,February,2023-02
138867,2022-11-07,1727,Twitter,Video,Technology,24074,33530,1194,31,133,4.05,Neutral,2022,11,November,2022-11
138868,2022-06-01,4085,Instagram,Image,Entertainment,83102,76353,5870,1477,684,10.52,Neutral,2022,6,June,2022-06
138869,2022-04-18,3186,Instagram,Story,Technology,15374,40278,897,103,98,2.73,Positive,2022,4,April,2022-04
138870,2024-05-18,5786,Instagram,Video,Fashion,13603,34729,1112,233,311,4.77,Negative,2024,5,May,2024-05
138871,2023-11-08,4510,Instagram,Reel,Food,35779,216821,6779,599,1308,4.01,Neutral,2023,11,November,2023-11
138872,2024-06-27,5614,YouTube,Reel,Fashion,19457,18462,856,43,261,6.28,Neutral,2024,6,June,2024-06
138873,2022-08-25,3930,Twitter,Video,Education,12075,5871,297,92,49,7.46,Positive,2022,8,August,2022-08
138874,2024-02-09,5216,YouTube,Video,Travel,11476,32716,915,143,220,3.91,Negative,2024,2,February,2024-02
138875,2023-01-10,4928,Twitter,Video,Travel,8826,54558,2686,154,428,5.99,Positive,2023,1,January,2023-01
138876,2022-12-21,5823,Twitter,Reel,Food,35271,182724,7348,1035,1159,5.22,Positive,2022,12,December,2022-12
138877,2024-05-17,4404,Instagram,Story,Food,23538,16163,450,51,113,3.8,Positive,2024,5,May,2024-05
138878,2023-10-06,4327,Instagram,Image,Entertainment,20822,58214,2872,228,27,5.37,Negative,2023,10,October,2023-10
138879,2022-01-25,4514,YouTube,Story,Food,10348,4380,154,47,110,7.1,Positive,2022,1,January,2022-01
138880,2022-05-24,5431,Instagram,Reel,Entertainment,49494,267200,13232,2194,4630,7.51,Positive,2022,5,May,2022-05
138881,2022-04-20,4537,Facebook,Image,Education,9501,1893,66,4,11,4.28,Neutral,2022,4,April,2022-04
138882,2024-06-30,1930,YouTube,Video,Education,33218,350746,9419,6888,1991,5.22,Neutral,2024,6,June,2024-06
138883,2023-12-10,4759,Twitter,Story,Fashion,17968,35726,514,41,163,2.01,Negative,2023,12,December,2023-12
138884,2022-07-28,4362,Instagram,Story,Entertainment,6977,1948,53,5,5,3.23,Negative,2022,7,July,2022-07
138885,2024-03-10,5402,Facebook,Reel,Fashion,5972,6281,254,25,20,4.76,Positive,2024,3,March,2024-03
138886,2022-12-03,1199,Facebook,Story,Technology,25183,9755,172,62,20,2.6,Negative,2022,12,December,2022-12
138887,2022-06-21,2586,Instagram,Video,Education,9320,3669,91,11,7,2.97,Neutral,2022,6,June,2022-06
138888,2023-02-13,5329,Instagram,Reel,Technology,10711,19927,1212,448,183,9.25,Positive,2023,2,February,2023-02
138889,2023-10-19,4108,Instagram,Video,Travel,9093,38005,2461,123,1204,9.97,Positive,2023,10,October,2023-10
138890,2023-01-13,3694,Instagram,Image,Travel,10022,68428,3407,1713,244,7.84,Positive,2023,1,January,2023-01
138891,2023-06-16,2233,YouTube,Video,Education,29317,82707,2578,278,126,3.61,Neutral,2023,6,June,2023-06
138892,2024-05-10,1806,Instagram,Image,Fashion,21331,13152,313,156,26,3.76,Neutral,2024,5,May,2024-05
138893,2024-04-14,4358,Instagram,Reel,Food,78280,302219,7498,4235,845,4.16,Positive,2024,4,April,2024-04
138894,2023-12-02,4499,Instagram,Image,Travel,17952,41341,1742,120,442,5.57,Positive,2023,12,December,2023-12
138895,2024-05-02,5750,Instagram,Story,Fashion,47745,8588,166,1,13,2.1,Neutral,2024,5,May,2024-05
138896,2024-05-30,4736,Facebook,Video,Fashion,21461,63054,2266,126,273,4.23,Neutral,2024,5,May,2024-05
138897,2024-03-19,5595,Instagram,Reel,Travel,5508,18809,718,87,97,4.8,Positive,2024,3,March,2024-03
138898,2023-11-19,5174,YouTube,Image,Fashion,17035,46620,1416,485,189,4.48,Positive,2023,11,November,2023-11
138899,2024-05-31,1792,YouTube,Reel,Technology,19779,149398,9813,2752,567,8.79,Negative,2024,5,May,2024-05
138900,2024-05-12,5526,Facebook,Image,Entertainment,30624,44016,2645,2860,86,12.7,Positive,2024,5,May,2024-05
138901,2023-12-11,3255,Instagram,Image,Education,20852,50519,1759,1151,302,6.36,Positive,2023,12,December,2023-12
138902,2022-12-17,1608,Twitter,Reel,Fashion,16585,76454,3963,170,301,5.8,Positive,2022,12,December,2022-12
138903,2023-07-23,4129,Twitter,Reel,Education,3955,9910,935,79,67,10.91,Negative,2023,7,July,2023-07
138904,2023-08-22,3146,Twitter,Reel,Travel,12499,21811,1123,85,185,6.39,Neutral,2023,8,August,2023-08
138905,2024-06-25,5349,Instagram,Image,Education,6559,14829,298,80,54,2.91,Positive,2024,6,June,2024-06
138906,2023-07-13,5296,Facebook,Image,Food,28438,117069,4309,1448,538,5.38,Negative,2023,7,July,2023-07
138907,2022-12-26,1039,Twitter,Video,Fashion,37368,73081,2479,700,310,4.77,Negative,2022,12,December,2022-12
138908,2023-08-16,2059,YouTube,Reel,Travel,5339,8421,402,121,37,6.65,Positive,2023,8,August,2023-08
138909,2024-05-11,2538,YouTube,Image,Travel,60322,86044,3016,806,250,4.73,Negative,2024,5,May,2024-05
138910,2022-04-13,4521,Instagram,Reel,Fashion,18394,36782,3121,913,124,11.3,Positive,2022,4,April,2022-04
138911,2023-05-25,3612,Facebook,Reel,Technology,41667,260069,15581,292,1330,6.61,Neutral,2023,5,May,2023-05
138912,2024-02-29,2868,Instagram,Video,Food,13089,41425,1059,139,139,3.23,Neutral,2024,2,February,2024-02
138913,2022-01-06,1176,YouTube,Story,Technology,35440,32770,1124,34,58,3.71,Negative,2022,1,January,2022-01
138914,2022-08-04,4953,YouTube,Reel,Travel,16176,24988,1791,854,142,11.15,Positive,2022,8,August,2022-08
138915,2022-03-26,2352,Instagram,Reel,Technology,17241,114617,10346,1300,5581,15.03,Positive,2022,3,March,2022-03
138916,2024-02-20,3479,Twitter,Reel,Technology,14082,27800,1095,260,8,4.9,Negative,2024,2,February,2024-02
138917,2023-04-06,4767,Facebook,Video,Travel,24300,106825,4478,2098,198,6.34,Negative,2023,4,April,2023-04
138918,2022-12-22,4624,Twitter,Story,Technology,14089,21421,655,411,111,5.49,Positive,2022,12,December,2022-12
138919,2024-01-01,2522,Instagram,Video,Technology,29860,175998,6127,541,879,4.29,Positive,2024,1,January,2024-01
138920,2023-10-12,4165,Twitter,Video,Travel,28867,139108,3895,347,779,3.61,Neutral,2023,10,October,2023-10
138921,2024-04-25,4167,Facebook,Video,Travel,11703,9113,519,106,108,8.04,Neutral,2024,4,April,2024-04
138922,2022-12-27,5969,YouTube,Story,Travel,4461,16808,297,92,11,2.38,Positive,2022,12,December,2022-12
138923,2023-06-13,4392,Facebook,Video,Travel,21798,97864,1971,1092,157,3.29,Neutral,2023,6,June,2023-06
138924,2023-03-03,4172,Instagram,Image,Technology,6388,10721,462,133,12,5.66,Neutral,2023,3,March,2023-03
138925,2023-08-02,2279,Twitter,Image,Travel,47623,138424,6312,190,734,5.23,Positive,2023,8,August,2023-08
138926,2023-07-09,1368,Twitter,Story,Travel,24090,28758,466,259,125,2.96,Neutral,2023,7,July,2023-07
138927,2022-02-23,5394,Twitter,Video,Technology,15901,25533,1542,222,127,7.41,Positive,2022,2,February,2022-02
138928,2022-10-20,4274,Instagram,Image,Travel,36387,123004,7377,2633,609,8.63,Positive,2022,10,October,2022-10
138929,2023-08-08,5713,Instagram,Video,Food,15127,63091,2016,741,159,4.62,Neutral,2023,8,August,2023-08
138930,2024-05-26,1155,YouTube,Story,Food,16160,17980,296,38,10,1.91,Neutral,2024,5,May,2024-05
138931,2022-05-27,3823,Instagram,Video,Entertainment,9974,5620,182,33,11,4.02,Positive,2022,5,May,2022-05
138932,2022-04-27,2311,Instagram,Video,Education,7575,70933,4345,471,356,7.29,Neutral,2022,4,April,2022-04
138933,2024-01-07,1561,Instagram,Reel,Technology,16132,118118,4477,2031,775,6.17,Neutral,2024,1,January,2024-01
138934,2023-05-11,1764,Instagram,Reel,Technology,39647,155772,11320,575,2627,9.32,Positive,2023,5,May,2023-05
138935,2023-01-15,5076,Twitter,Reel,Travel,58207,103956,4703,1076,633,6.17,Positive,2023,1,January,2023-01
138936,2024-04-08,3336,Twitter,Image,Food,18745,16914,813,57,5,5.17,Neutral,2024,4,April,2024-04
138937,2024-01-25,1327,Instagram,Reel,Technology,14724,125092,2978,704,1637,4.25,Positive,2024,1,January,2024-01
138938,2022-10-08,4738,Facebook,Image,Food,30549,7752,587,65,163,10.51,Negative,2022,10,October,2022-10
138939,2024-06-02,1650,YouTube,Image,Travel,5390,7417,544,24,115,9.21,Neutral,2024,6,June,2024-06
138940,2022-02-17,2313,Instagram,Reel,Food,51927,204543,9331,3981,1437,7.21,Positive,2022,2,February,2022-02
138941,2024-03-08,2617,Instagram,Reel,Technology,19454,54007,2525,1688,18,7.83,Positive,2024,3,March,2024-03
138942,2024-03-09,2084,Twitter,Video,Fashion,4629,13140,428,132,56,4.69,Neutral,2024,3,March,2024-03
138943,2023-01-19,1973,Instagram,Reel,Entertainment,20068,153698,4059,159,1664,3.83,Neutral,2023,1,January,2023-01
138944,2022-12-12,5215,Instagram,Video,Education,25303,72599,2662,294,904,5.32,Positive,2022,12,December,2022-12
138945,2023-10-31,2882,Instagram,Reel,Travel,50098,38693,1943,25,104,5.35,Positive,2023,10,October,2023-10
138946,2022-12-06,5627,Instagram,Image,Food,177009,226941,16481,4978,4292,11.35,Negative,2022,12,December,2022-12
138947,2022-06-25,5557,YouTube,Reel,Fashion,9425,30315,1228,1033,218,8.18,Positive,2022,6,June,2022-06
138948,2022-09-23,3085,YouTube,Reel,Entertainment,35111,43188,1982,235,544,6.39,Positive,2022,9,September,2022-09
138949,2022-06-12,3097,Instagram,Image,Fashion,28332,59196,2467,588,580,6.14,Positive,2022,6,June,2022-06
138950,2023-09-20,5231,Twitter,Story,Fashion,64957,42181,1138,22,58,2.89,Neutral,2023,9,September,2023-09
138951,2022-07-22,4742,Instagram,Video,Technology,19293,61645,3946,707,162,7.81,Positive,2022,7,July,2022-07
138952,2022-04-02,3148,Instagram,Video,Entertainment,21465,60049,1793,132,1905,6.38,Neutral,2022,4,April,2022-04
138953,2023-11-15,5245,Facebook,Video,Entertainment,52314,147614,9909,823,1325,8.17,Negative,2023,11,November,2023-11
138954,2022-01-24,3028,Facebook,Image,Fashion,9376,8934,214,18,43,3.08,Neutral,2022,1,January,2022-01
138955,2022-03-03,4531,Twitter,Image,Fashion,30875,71326,3805,1291,775,8.23,Positive,2022,3,March,2022-03
138956,2023-09-07,2261,Instagram,Video,Technology,25290,30635,1194,650,167,6.56,Neutral,2023,9,September,2023-09
138957,2022-05-05,5656,Instagram,Reel,Fashion,19304,129778,22308,4275,4540,23.98,Neutral,2022,5,May,2022-05
138958,2022-03-08,4616,Twitter,Reel,Food,18679,38794,2794,450,373,9.32,Negative,2022,3,March,2022-03
138959,2023-05-31,1249,Instagram,Story,Education,15053,5659,144,76,39,4.58,Positive,2023,5,May,2023-05
138960,2023-08-09,3384,Twitter,Video,Entertainment,7491,23244,711,178,53,4.05,Negative,2023,8,August,2023-08
138961,2023-03-28,4466,Instagram,Story,Education,20960,14142,351,143,132,4.43,Positive,2023,3,March,2023-03
138962,2022-12-23,3920,Facebook,Reel,Travel,10400,43865,3296,876,283,10.16,Neutral,2022,12,December,2022-12
138963,2022-11-26,3014,Instagram,Story,Entertainment,8278,19020,356,38,40,2.28,Positive,2022,11,November,2022-11
138964,2024-03-20,2201,Instagram,Image,Technology,39841,14885,424,72,62,3.75,Positive,2024,3,March,2024-03
138965,2022-03-14,3287,Twitter,Image,Entertainment,93765,128575,3929,1517,627,4.72,Positive,2022,3,March,2022-03
138966,2023-01-24,1774,Facebook,Image,Education,8630,49900,2587,230,220,6.09,Positive,2023,1,January,2023-01
138967,2022-03-20,3620,Instagram,Image,Travel,11497,15712,292,37,52,2.42,Positive,2022,3,March,2022-03
138968,2022-10-01,2585,Instagram,Reel,Technology,10078,31700,1694,89,331,6.67,Positive,2022,10,October,2022-10
138969,2023-10-07,3879,Twitter,Story,Fashion,39829,35076,1066,143,45,3.58,Neutral,2023,10,October,2023-10
138970,2022-06-24,1788,Instagram,Video,Education,6727,28748,775,538,621,6.73,Positive,2022,6,June,2022-06
138971,2022-01-20,4367,Twitter,Image,Entertainment,13651,35786,1471,93,40,4.48,Positive,2022,1,January,2022-01
138972,2024-04-06,3161,Instagram,Reel,Entertainment,47509,241528,34366,6171,1168,17.27,Neutral,2024,4,April,2024-04
138973,2022-10-19,5169,Twitter,Reel,Food,41577,122970,2354,669,361,2.75,Positive,2022,10,October,2022-10
138974,2023-03-30,2863,Facebook,Image,Fashion,1982,3701,74,37,54,4.46,Negative,2023,3,March,2023-03
138975,2023-03-27,3787,Instagram,Video,Food,22567,149159,7889,587,2006,7.03,Negative,2023,3,March,2023-03
138976,2022-03-07,4602,Facebook,Reel,Food,1948,1972,172,0,16,9.53,Positive,2022,3,March,2022-03
138977,2022-08-27,4598,YouTube,Video,Entertainment,4901,12714,438,174,5,4.85,Neutral,2022,8,August,2022-08
138978,2023-08-26,1374,Instagram,Image,Technology,6927,6891,235,61,33,4.77,Positive,2023,8,August,2023-08
138979,2023-06-16,4710,Twitter,Image,Food,34864,49269,1374,445,181,4.06,Positive,2023,6,June,2023-06
138980,2023-12-09,5701,Facebook,Video,Technology,17800,42705,1043,173,25,2.91,Neutral,2023,12,December,2023-12
138981,2023-06-19,4434,YouTube,Reel,Entertainment,20330,59499,4477,326,2810,12.8,Positive,2023,6,June,2023-06
138982,2022-08-30,1922,Instagram,Reel,Education,236750,914345,29119,20451,140,5.44,Positive,2022,8,August,2022-08
138983,2023-11-08,1829,YouTube,Story,Food,13230,20174,635,72,95,3.98,Positive,2023,11,November,2023-11
138984,2022-11-13,5836,Facebook,Image,Entertainment,11136,7236,238,38,7,3.91,Positive,2022,11,November,2022-11
138985,2023-11-26,5547,YouTube,Image,Food,23005,12326,276,10,97,3.11,Neutral,2023,11,November,2023-11
138986,2022-12-04,4703,YouTube,Video,Technology,20030,119000,3871,2430,66,5.35,Neutral,2022,12,December,2022-12
138987,2022-11-04,5330,Twitter,Story,Fashion,12347,4821,151,19,4,3.61,Neutral,2022,11,November,2022-11
138988,2024-01-18,1671,YouTube,Image,Travel,14709,15693,425,316,56,5.08,Neutral,2024,1,January,2024-01
138989,2023-04-06,4310,Twitter,Image,Food,37326,82371,3987,825,205,6.09,Positive,2023,4,April,2023-04
138990,2023-10-03,1245,YouTube,Reel,Education,23338,195316,8595,71,1743,5.33,Neutral,2023,10,October,2023-10
138991,2023-11-06,2055,Instagram,Story,Technology,10109,25401,622,114,34,3.03,Neutral,2023,11,November,2023-11
138992,2023-10-25,1781,YouTube,Reel,Technology,16754,94992,3193,363,10,3.75,Positive,2023,10,October,2023-10
138993,2022-04-11,2583,Instagram,Video,Travel,22917,46235,1238,492,110,3.98,Positive,2022,4,April,2022-04
138994,2023-12-22,4356,Instagram,Video,Travel,13011,58992,3975,644,31,7.88,Neutral,2023,12,December,2023-12
138995,2022-08-29,5269,YouTube,Image,Fashion,21616,139009,4097,1402,478,4.3,Neutral,2022,8,August,2022-08
138996,2023-01-04,3321,YouTube,Video,Travel,11674,74767,3525,189,181,5.21,Negative,2023,1,January,2023-01
138997,2023-03-15,4518,Facebook,Image,Entertainment,9485,25524,877,224,268,5.36,Positive,2023,3,March,2023-03
138998,2023-08-23,5697,Twitter,Video,Travel,20619,35170,713,148,73,2.66,Positive,2023,8,August,2023-08
138999,2024-01-07,2957,Instagram,Reel,Food,12838,60477,2618,625,307,5.87,Neutral,2024,1,January,2024-01
139000,2022-11-26,5905,Facebook,Story,Technology,13057,57097,1115,586,206,3.34,Negative,2022,11,November,2022-11
139001,2023-06-04,2589,Instagram,Story,Food,80901,99806,3234,893,867,5.0,Neutral,2023,6,June,2023-06
139002,2022-06-01,2051,Twitter,Video,Education,22022,233374,17036,983,837,8.08,Positive,2022,6,June,2022-06
139003,2022-04-12,5161,Instagram,Video,Travel,16890,98984,6470,3518,1286,11.39,Positive,2022,4,April,2022-04
139004,2023-10-22,4751,Instagram,Image,Fashion,9635,7848,615,100,86,10.21,Positive,2023,10,October,2023-10
139005,2023-08-31,1530,Facebook,Story,Education,32600,10188,260,71,68,3.92,Positive,2023,8,August,2023-08
139006,2024-02-14,2316,Facebook,Video,Food,15774,7923,364,75,139,7.3,Neutral,2024,2,February,2024-02
139007,2024-03-20,3024,Instagram,Image,Entertainment,10882,20674,250,147,19,2.01,Neutral,2024,3,March,2024-03
139008,2023-09-29,2119,Instagram,Image,Travel,20500,12604,652,18,111,6.2,Positive,2023,9,September,2023-09
139009,2022-03-27,3871,Twitter,Reel,Education,13883,7450,312,154,210,9.07,Neutral,2022,3,March,2022-03
139010,2024-06-27,2962,YouTube,Story,Technology,7040,1754,18,2,5,1.43,Neutral,2024,6,June,2024-06
139011,2023-11-21,5256,Twitter,Image,Technology,28066,53065,842,78,455,2.59,Positive,2023,11,November,2023-11
139012,2022-02-17,5287,Facebook,Video,Education,1868,6963,332,53,125,7.32,Positive,2022,2,February,2022-02
139013,2022-05-05,4938,Instagram,Video,Entertainment,58536,174954,5783,927,4799,6.58,Positive,2022,5,May,2022-05
139014,2022-11-24,4429,Instagram,Video,Education,30035,113309,4477,573,646,5.03,Neutral,2022,11,November,2022-11
139015,2022-09-29,1875,Twitter,Story,Travel,10194,8273,231,46,16,3.54,Positive,2022,9,September,2022-09
139016,2024-04-21,4448,Instagram,Video,Food,40210,130796,5157,424,2901,6.48,Positive,2024,4,April,2024-04
139017,2022-08-24,4308,Twitter,Video,Food,34841,145884,12792,2327,2271,11.92,Positive,2022,8,August,2022-08
139018,2024-04-08,1957,Instagram,Image,Entertainment,52968,76649,2153,786,275,4.19,Neutral,2024,4,April,2024-04
139019,2022-09-17,1093,Instagram,Video,Fashion,18406,144454,11185,1075,3945,11.22,Neutral,2022,9,September,2022-09
139020,2023-11-22,2514,YouTube,Story,Food,23412,11684,215,38,64,2.71,Positive,2023,11,November,2023-11
139021,2022-10-13,2657,Facebook,Image,Education,27068,88831,2868,438,74,3.8,Negative,2022,10,October,2022-10
139022,2023-10-21,4929,YouTube,Story,Food,23741,138225,979,305,1219,1.81,Neutral,2023,10,October,2023-10
139023,2023-07-23,3538,Twitter,Image,Fashion,15753,40634,882,146,40,2.63,Neutral,2023,7,July,2023-07
139024,2023-12-16,5469,Instagram,Image,Technology,18869,42859,1323,119,93,3.58,Positive,2023,12,December,2023-12
139025,2023-08-18,3451,Instagram,Story,Entertainment,9908,8935,180,15,5,2.24,Positive,2023,8,August,2023-08
139026,2022-07-03,3784,Facebook,Image,Entertainment,17319,18700,686,30,14,3.9,Neutral,2022,7,July,2022-07
139027,2023-01-26,5560,Twitter,Image,Fashion,24568,30388,1463,140,318,6.32,Neutral,2023,1,January,2023-01
139028,2023-10-19,1359,Twitter,Video,Food,14843,33584,575,961,292,5.44,Neutral,2023,10,October,2023-10
139029,2022-01-23,1738,YouTube,Video,Technology,16988,22224,1033,62,207,5.86,Neutral,2022,1,January,2022-01
139030,2022-06-03,4864,Instagram,Image,Education,32554,19911,771,210,122,5.54,Neutral,2022,6,June,2022-06
139031,2023-12-27,5619,Instagram,Video,Entertainment,19642,17244,762,144,87,5.76,Neutral,2023,12,December,2023-12
139032,2022-11-17,3195,Instagram,Video,Technology,18018,58583,1955,804,556,5.66,Neutral,2022,11,November,2022-11
139033,2022-02-20,1738,Twitter,Video,Travel,7828,18038,1601,113,200,10.61,Neutral,2022,2,February,2022-02
139034,2024-04-04,1939,Twitter,Reel,Food,23748,29118,2047,238,238,8.66,Negative,2024,4,April,2024-04
139035,2022-09-23,3584,Instagram,Story,Fashion,22295,44476,1330,380,153,4.19,Positive,2022,9,September,2022-09
139036,2022-01-07,1631,Instagram,Video,Fashion,51881,361953,17848,2038,1838,6.0,Neutral,2022,1,January,2022-01
139037,2022-08-16,5598,Instagram,Video,Technology,35444,162752,10932,1666,585,8.1,Positive,2022,8,August,2022-08
139038,2022-06-25,4862,Facebook,Reel,Travel,19585,29204,2368,209,149,9.33,Neutral,2022,6,June,2022-06
139039,2023-01-30,5993,Instagram,Video,Technology,3904,1958,56,9,10,3.83,Positive,2023,1,January,2023-01
139040,2023-12-18,3919,Twitter,Video,Travel,18737,110351,3326,1186,926,4.93,Positive,2023,12,December,2023-12
139041,2022-03-26,1280,Instagram,Reel,Fashion,12686,61658,2399,693,295,5.49,Neutral,2022,3,March,2022-03
139042,2022-10-20,1375,Twitter,Reel,Food,47100,156643,6145,951,1509,5.49,Positive,2022,10,October,2022-10
139043,2024-02-29,1069,Instagram,Video,Education,44622,200822,8011,1547,624,5.07,Neutral,2024,2,February,2024-02
139044,2023-10-31,5268,YouTube,Reel,Entertainment,17880,153199,6616,3567,298,6.84,Neutral,2023,10,October,2023-10
